code,year,quarter,roe,gross_margin,net_margin,profit_yoy,asset_turnover,inventory_turnover,liability_to_asset,current_ratio,cfo_to_revenue,cfo_to_profit,interest_coverage,buy_price,pe,pb,ps
sz000825,2020,4,0.053509,0.112973,0.025354,-0.171754,0.97818,6.905158,,,,,,,,,
sz000825,2021,1,0.055054,0.159544,0.08755,12.93305,0.302704,1.984803,,,,,,,,,
sz000825,2021,2,0.135765,0.184486,0.10002,7.264694,0.67036,4.324508,,,,,,,,,
sz000825,2021,3,0.189076,0.170519,0.09105,5.448607,1.064864,6.594924,,,,,,,,,
sz000825,2021,4,0.185625,0.13364,0.061598,2.655323,1.492849,9.325703,,,,,,,,,
sz000825,2022,1,0.035623,0.104613,0.054969,-0.315421,0.336538,1.992291,,,,,,,,,
sz000825,2022,2,0.056033,0.095052,0.040067,-0.573694,0.731879,4.250002,,,,,,,,,
sz000825,2022,3,0.028628,0.065502,0.013746,-0.850928,1.039835,6.882638,,,,,,,,,
sz000825,2022,4,0.004393,0.030441,0.001486,-0.976773,1.390506,9.577058,,,,,,,,,
sz000825,2023,1,-0.01714,-0.011807,-0.025336,-1.514594,0.352141,2.434938,,,,,,,,,
sz000825,2023,2,-0.01436,0.009001,-0.011339,-1.301608,0.744394,5.588397,,,,,,,,,
sz000825,2023,3,-0.008561,0.015382,-0.00519,-1.411732,1.127939,7.989077,,,,,,,,,
sz000825,2023,4,-0.031595,0.006651,-0.012013,-9.742623,1.497084,11.528569,,,,,,,,,
sz000825,2024,1,0.0001,0.012046,0.000225,1.008394,0.35917,2.623762,,,,,,,,,
sz000825,2024,2,0.00413,0.020445,0.003022,1.246907,0.725175,5.387136,,,,,,,,,
sz000825,2024,3,-0.016642,0.011501,-0.007269,-0.311788,1.098008,8.250043,,,,,,,,,
sz000825,2024,4,-0.029663,0.012065,-0.009716,0.231323,1.478654,10.968662,,,,,,,,,
sz000825,2025,1,0.005754,0.011988,0.008583,35.313008,0.344164,2.433184,,,,,,,,,
sz000825,2025,2,0.011993,0.025919,0.008889,1.719715,0.685891,4.971424,,,,,,,,,
sz000825,2025,3,0.017288,0.024567,0.00861,2.069932,1.016799,7.46383,,,,,,,,,
sz000825,2025,4,0.00158,0.018969,0.000772,1.071515,1.395059,9.803812,,,,,,,,,
sz000898,2019,1,0.007991,0.081961,0.016964,-0.782723,0.271087,1.647749,,,,,,,,,
sz000898,2019,2,0.027478,0.10009,0.027881,-0.678918,0.569476,3.375216,,,,,,,,,
sz000898,2019,3,0.033107,0.09027,0.022158,-0.749015,0.864047,5.263762,,,,,,,,,
sz000898,2019,4,0.034352,0.083391,0.016669,-0.778672,1.187492,8.445938,,,,,,,,,
sz000898,2020,1,0.00559,0.097114,0.014309,-0.298795,0.228511,1.680578,,,,,,,,,
sz000898,2020,2,0.0096,0.087525,0.011265,-0.64677,0.502691,4.017751,,,,,,,,,
sz000898,2020,3,0.025237,0.090866,0.018758,-0.223837,0.808591,6.377292,,,,,,,,,
sz000898,2020,4,0.037518,0.092148,0.019781,0.134091,1.147577,8.976042,,,,,,,,,
sz000898,2021,1,0.028073,0.117103,0.047964,4.254296,0.359391,2.336848,,,,,,,,,
sz000898,2021,2,0.093232,0.120246,0.071674,9.337972,0.809057,5.595424,,,,,,,,,
sz000898,2021,3,0.131926,0.115352,0.069221,4.627715,1.203359,8.208686,,,,,,,,,
sz000898,2021,4,0.122533,0.096873,0.050917,2.486473,1.473002,8.3438,,,,,,,,,
sz000898,2022,1,0.024545,0.072551,0.042603,-0.013917,0.351621,1.759915,,,,,,,,,
sz000898,2022,2,0.028747,0.052366,0.024625,-0.668835,0.725529,3.926727,,,,,,,,,
sz000898,2022,3,0.003275,0.024601,0.002122,-0.971697,1.049051,6.280944,,,,,,,,,
sz000898,2022,4,0.002648,0.02327,0.001419,-0.973421,1.348054,7.867625,,,,,,,,,
sz000898,2023,1,-0.002565,0.017313,-0.004701,-1.097446,0.313591,2.166083,,,,,,,,,
sz000898,2023,2,-0.023416,-0.002397,-0.022694,-1.771231,0.610569,4.273363,,,,,,,,,
sz000898,2023,3,-0.037047,-0.00293,-0.024843,-10.785047,0.870861,6.2422,,,,,,,,,
sz000898,2023,4,-0.057726,-0.004714,-0.028396,-24.355072,1.170431,7.567153,,,,,,,,,
sz000898,2024,1,-0.030756,-0.034524,-0.060345,-10.37931,0.280075,1.766171,,,,,,,,,
sz000898,2024,2,-0.050382,-0.01955,-0.048206,-1.012801,0.572477,3.640714,,,,,,,,,
sz000898,2024,3,-0.097454,-0.035478,-0.063814,-1.425899,0.809149,5.141291,,,,,,,,,
sz000898,2024,4,-0.139125,-0.035433,-0.067497,-1.207905,1.063818,6.946129,,,,,,,,,
sz000898,2025,1,-0.011683,0.005303,-0.021572,0.671524,0.249426,1.693378,,,,,,,,,
sz000898,2025,2,-0.024266,0.006502,-0.022922,0.58324,0.488435,3.373838,,,,,,,,,
sz000898,2025,3,-0.043676,0.001354,-0.027158,0.607552,0.738038,5.419333,,,,,,,,,
sz000898,2025,4,-0.088861,-0.012524,-0.041571,0.43713,0.977007,7.268141,,,,,,,,,
sz000923,2019,1,0.016446,0.721645,0.151585,2.522766,0.096746,0.318538,,,,,,,,,
sz000923,2019,2,0.034683,0.627143,0.143735,3.65628,0.209098,0.908633,,,,,,,,,
sz000923,2019,3,0.061611,0.641859,0.16141,5.602138,0.321287,1.317409,,,,,,,,,
sz000923,2019,4,0.078062,0.663134,0.128591,2.513235,0.459827,2.094209,,,,,,,,,
sz000923,2020,1,0.022895,0.65475,0.150351,0.240037,0.12577,0.769517,,,,,,,,,
sz000923,2020,2,0.040484,0.604559,0.156884,0.077745,0.216164,1.586343,,,,,,,,,
sz000923,2020,3,0.089316,0.652562,0.214812,0.365958,0.344355,2.612948,,,,,,,,,
sz000923,2020,4,0.132904,0.69835,0.253763,1.019425,0.451834,2.94221,,,,,,,,,
sz000923,2021,1,0.058822,0.670784,0.35997,2.117612,0.14113,1.492699,,,,,,,,,
sz000923,2021,2,0.130088,0.745343,0.388095,2.971244,0.293599,2.076626,,,,,,,,,
sz000923,2021,3,0.170371,0.745312,0.355773,1.273146,0.4064,2.892298,,,,,,,,,
sz000923,2021,4,0.168235,0.730117,0.30786,0.342317,0.479179,3.931478,,,,,,,,,
sz000923,2022,1,0.034123,0.729286,0.282602,-0.366391,0.106562,0.875013,,,,,,,,,
sz000923,2022,2,0.052968,0.674841,0.225277,-0.61433,0.193732,1.824168,,,,,,,,,
sz000923,2022,3,0.050267,0.591706,0.143157,-0.738562,0.262374,2.86731,,,,,,,,,
sz000923,2022,4,0.078381,0.647165,0.19142,-0.52156,0.343503,3.177015,,,,,,,,,
sz000923,2023,1,0.021334,0.595223,0.234029,-0.400971,0.075029,0.739192,,,,,,,,,
sz000923,2023,2,0.042428,0.588201,0.220083,-0.175443,0.153396,1.562744,,,,,,,,,
sz000923,2023,3,0.073943,0.603817,0.234157,0.735676,0.25734,2.603666,,,,,,,,,
sz000923,2023,4,0.100508,0.630215,0.21629,0.311852,0.374808,3.69414,,,,,,,,,
sz000923,2024,1,0.025537,0.670369,0.220448,0.33155,0.099646,0.881812,,,,,,,,,
sz000923,2024,2,0.051308,0.665797,0.207312,0.298467,0.200726,1.869241,,,,,,,,,
sz000923,2024,3,0.061453,0.62477,0.167431,-0.165347,0.282198,2.999715,,,,,,,,,
sz000923,2024,4,0.060145,0.615681,0.127958,-0.437122,0.346053,3.458621,,,,,,,,,
sz000923,2025,1,0.01285,0.573986,0.141047,-0.509355,0.074124,0.693197,,,,,,,,,
sz000923,2025,2,0.026939,0.613915,0.127719,-0.466041,0.166679,1.482693,,,,,,,,,
sz000923,2025,3,0.054055,0.600647,0.162655,-0.101129,0.248885,2.16358,,,,,,,,,
sz000923,2025,4,0.056532,0.602289,0.133135,0.088399,0.331883,3.079149,,,,,,,,,
sz000932,2019,1,0.060435,0.128246,0.066113,-0.173487,0.317693,3.032288,,,,,,,,,
sz000932,2019,2,0.119937,0.136491,0.068398,-0.224064,0.646769,6.020498,,,,,,,,,
sz000932,2019,3,0.177095,0.133028,0.06309,-0.329848,1.036739,8.88518,,,,,,,,,
sz000932,2019,4,0.191963,0.135174,0.062098,-0.319992,1.357097,11.62905,,,,,,,,,
sz000932,2020,1,0.039385,0.15738,0.052866,-0.293748,0.27953,2.109308,,,,,,,,,
sz000932,2020,2,0.104337,0.171557,0.063064,-0.125565,0.618429,4.797614,,,,,,,,,
sz000932,2020,3,0.161865,0.156597,0.063093,-0.01533,0.97491,7.57969,,,,,,,,,
sz000932,2020,4,0.206614,0.142866,0.059894,0.046996,1.341954,10.435387,,,,,,,,,
sz000932,2021,1,0.059174,0.120958,0.056724,0.754212,0.404967,3.04257,,,,,,,,,
sz000932,2021,2,0.151431,0.134108,0.070152,0.812863,0.866728,6.148798,,,,,,,,,
sz000932,2021,3,0.201123,0.124288,0.061291,0.584007,1.371013,10.043746,,,,,,,,,
sz000932,2021,4,0.244767,0.128542,0.061152,0.503056,1.739228,13.579279,,,,,,,,,
sz000932,2022,1,0.045423,0.118012,0.056469,0.056573,0.379769,3.155317,,,,,,,,,
sz000932,2022,2,0.082314,0.113014,0.049837,-0.293969,0.769993,5.874285,,,,,,,,,
sz000932,2022,3,0.10902,0.107857,0.047148,-0.29237,1.138089,10.200377,,,,,,,,,
sz000932,2022,4,0.133794,0.103232,0.045657,-0.266809,1.490715,12.759671,,,,,,,,,
sz000932,2023,1,0.0137,0.074197,0.024715,-0.57516,0.320805,2.869692,,,,,,,,,
sz000932,2023,2,0.050996,0.093008,0.040489,-0.236232,0.636604,5.871824,,,,,,,,,
sz000932,2023,3,0.080292,0.098571,0.043497,-0.111176,0.961129,8.274772,,,,,,,,,
sz000932,2023,4,0.098423,0.094027,0.040511,-0.134879,1.301033,11.074412,,,,,,,,,
sz000932,2024,1,0.007328,0.058637,0.019662,-0.261464,0.272051,2.361462,,,,,,,,,
sz000932,2024,2,0.02508,0.070286,0.026031,-0.386308,0.534496,5.038799,,,,,,,,,
sz000932,2024,3,0.033205,0.06973,0.024653,-0.473893,0.764555,7.554047,,,,,,,,,
sz000932,2024,4,0.038007,0.068362,0.022202,-0.518121,1.028912,10.104864,,,,,,,,,
sz000932,2025,1,0.010409,0.090812,0.027659,0.146165,0.19974,2.302696,,,,,,,,,
sz000932,2025,2,0.032272,0.098549,0.036791,0.172875,0.41833,4.899224,,,,,,,,,
sz000932,2025,3,0.045996,0.098393,0.035566,0.226795,0.629305,7.177088,,,,,,,,,
sz000932,2025,4,0.047746,0.097142,0.03195,0.209652,0.820782,9.160373,,,,,,,,,
sz000959,2019,1,0.010675,0.109484,0.024851,-0.409145,0.114625,2.55969,,,,,,,,,
sz000959,2019,2,0.038527,0.116291,0.040055,-0.296235,0.238507,5.139796,,,,,,,,,
sz000959,2019,3,0.047178,0.107226,0.033057,-0.428932,0.363459,7.524422,,,,,,,,,
sz000959,2019,4,0.047771,0.101534,0.025366,-0.473472,0.500232,10.542467,,,,,,,,,
sz000959,2020,1,0.007343,0.09251,0.015785,-0.292016,0.121017,2.312301,,,,,,,,,
sz000959,2020,2,0.019206,0.098253,0.019329,-0.476589,0.234953,3.761758,,,,,,,,,
sz000959,2020,3,0.0424,0.106301,0.027981,-0.029783,0.375825,5.981549,,,,,,,,,
sz000959,2020,4,0.063815,0.086033,0.030158,0.424714,0.559612,8.499991,,,,,,,,,
sz000959,2021,1,0.035409,0.102491,0.047456,4.123405,0.201058,2.372046,,,,,,,,,
sz000959,2021,2,0.10136,0.120081,0.065736,5.398297,0.426747,4.927056,,,,,,,,,
sz000959,2021,3,0.1661,0.122369,0.06917,3.54654,0.661017,7.78715,,,,,,,,,
sz000959,2021,4,0.198181,0.115316,0.062122,2.453355,0.919371,10.540122,,,,,,,,,
sz000959,2022,1,0.024884,0.084014,0.038394,-0.119988,0.215793,2.417169,,,,,,,,,
sz000959,2022,2,0.038589,0.075873,0.031446,-0.518216,0.433414,4.671327,,,,,,,,,
sz000959,2022,3,0.039256,0.068161,0.022787,-0.696367,0.624497,7.241411,,,,,,,,,
sz000959,2022,4,0.025052,0.059882,0.012776,-0.820706,0.813693,9.3096,,,,,,,,,
sz000959,2023,1,-0.001213,0.043733,-0.001746,-1.040556,0.201075,2.267277,,,,,,,,,
sz000959,2023,2,0.008456,0.05313,0.008243,-0.768352,0.402908,4.493653,,,,,,,,,
sz000959,2023,3,0.019454,0.056832,0.012119,-0.517579,0.597674,6.412273,,,,,,,,,
sz000959,2023,4,0.013626,0.046681,0.006626,-0.500598,0.810575,8.985962,,,,,,,,,
sz000959,2024,1,-0.000491,0.030025,-0.000267,0.842708,0.214958,2.359886,,,,,,,,,
sz000959,2024,2,0.007952,0.038893,0.007521,-0.098434,0.415117,4.613192,,,,,,,,,
sz000959,2024,3,0.004119,0.037406,0.003756,-0.70117,0.60299,6.870769,,,,,,,,,
sz000959,2024,4,0.009508,0.04051,0.005495,-0.210468,0.804162,8.826299,,,,,,,,,
sz000959,2025,1,0.006586,0.051126,0.013255,45.589219,0.201318,2.269241,,,,,,,,,
sz000959,2025,2,0.013176,0.051689,0.013881,0.709875,0.401985,4.651321,,,,,,,,,
sz000959,2025,3,0.019061,0.052546,0.01336,2.351383,0.591003,6.686305,,,,,,,,,
sz000959,2025,4,0.019923,0.050188,0.010444,0.781112,0.801578,9.009326,,,,,,,,,
sz001203,2019,1,,,,,,,,,,,,,,,
sz001203,2019,2,,,,,,,,,,,,,,,
sz001203,2019,3,,,,,,,,,,,,,,,
sz001203,2019,4,,,,,,,,,,,,,,,
sz001203,2020,1,,0.58229,0.125795,,,,,,,,,,,,
sz001203,2020,2,0.058443,0.611424,0.128521,,0.108437,1.772398,,,,,,,,,
sz001203,2020,3,,0.575173,0.204133,,,,,,,,,,,,
sz001203,2020,4,0.303013,0.566256,0.235973,0.388147,0.340122,6.354675,,,,,,,,,
sz001203,2021,1,0.147048,0.744036,0.479506,5.432526,0.09856,0.865064,,,,,,,,,
sz001203,2021,2,0.247406,0.643579,0.38803,7.967578,0.269859,3.661712,,,,,,,,,
sz001203,2021,3,0.399156,0.607655,0.37122,3.394456,0.477749,6.695058,,,,,,,,,
sz001203,2021,4,0.449315,0.545108,0.331973,1.744833,0.620695,8.203365,,,,,,,,,
sz001203,2022,1,0.08563,0.553404,0.342355,0.270442,0.151648,1.434261,,,,,,,,,
sz001203,2022,2,0.140089,0.471373,0.281516,-0.158113,0.304401,3.55743,,,,,,,,,
sz001203,2022,3,0.165835,0.438919,0.25409,-0.347226,0.38812,4.858561,,,,,,,,,
sz001203,2022,4,0.174449,0.452066,0.240667,-0.398927,0.419759,4.702876,,,,,,,,,
sz001203,2023,1,0.030871,0.50736,0.302502,-0.566319,0.05691,0.504271,,,,,,,,,
sz001203,2023,2,0.087904,0.513501,0.28143,-0.321785,0.165637,1.452936,,,,,,,,,
sz001203,2023,3,0.140692,0.52769,0.291956,-0.109237,0.240706,2.482327,,,,,,,,,
sz001203,2023,4,0.188587,0.534857,0.285007,0.045236,0.319756,3.502709,,,,,,,,,
sz001203,2024,1,0.04013,0.567813,0.262275,0.200404,0.062848,0.770736,,,,,,,,,
sz001203,2024,2,0.075465,0.535981,0.234278,-0.08348,0.134169,1.697277,,,,,,,,,
sz001203,2024,3,0.1067,0.507103,0.223218,-0.198036,0.204383,2.792319,,,,,,,,,
sz001203,2024,4,0.121071,0.494679,0.195457,-0.341728,0.260756,3.22846,,,,,,,,,
sz001203,2025,1,0.033912,0.526327,0.242932,-0.068904,0.059264,0.617032,,,,,,,,,
sz001203,2025,2,0.06223,0.493052,0.205626,-0.122871,0.124646,1.337212,,,,,,,,,
sz001203,2025,3,0.09033,0.4686,0.196292,-0.102541,0.186402,2.347585,,,,,,,,,
sz001203,2025,4,0.10643,0.464371,0.179971,-0.02006,0.252031,3.149623,,,,,,,,,
sz002075,2019,1,0.022168,0.108567,0.067759,-0.627668,0.258057,1.66945,,,,,,,,,
sz002075,2019,2,0.061996,0.137017,0.091706,-0.541593,0.54354,3.069742,,,,,,,,,
sz002075,2019,3,0.079927,0.104478,0.070495,-0.636514,0.870346,5.552047,,,,,,,,,
sz002075,2019,4,0.112179,0.103297,0.071249,-0.576943,1.169947,7.261843,,,,,,,,,
sz002075,2020,1,0.019589,0.105872,0.066573,-0.070419,0.234798,1.439357,,,,,,,,,
sz002075,2020,2,0.050917,0.111553,0.071894,-0.185535,0.549197,3.441204,,,,,,,,,
sz002075,2020,3,0.086773,0.120673,0.077608,0.151979,0.874598,5.849692,,,,,,,,,
sz002075,2020,4,0.127431,0.130404,0.084107,0.26392,1.168091,7.532604,,,,,,,,,
sz002075,2021,1,0.042132,0.1599,0.104802,1.346331,0.303682,1.835304,,,,,,,,,
sz002075,2021,2,0.101307,0.168981,0.114666,1.285772,0.682616,3.833176,,,,,,,,,
sz002075,2021,3,0.149406,0.164957,0.112664,0.965131,0.990616,5.873766,,,,,,,,,
sz002075,2021,4,0.195903,0.178582,0.114217,0.740163,1.293547,7.919013,,,,,,,,,
sz002075,2022,1,0.031648,0.126159,0.078383,-0.153095,0.297393,1.950711,,,,,,,,,
sz002075,2022,2,0.057996,0.116934,0.066373,-0.395937,0.613897,3.906868,,,,,,,,,
sz002075,2022,3,0.068056,0.099087,0.052286,-0.540872,0.872482,6.023922,,,,,,,,,
sz002075,2022,4,0.072292,0.085922,0.044123,-0.620257,1.126895,7.880581,,,,,,,,,
sz002075,2023,1,0.008005,0.051765,0.021219,-0.773298,0.23162,1.830744,,,,,,,,,
sz002075,2023,2,0.016626,0.063033,0.02222,-0.737408,0.443394,3.741513,,,,,,,,,
sz002075,2023,3,0.025716,0.062391,0.022935,-0.642349,0.62336,5.418353,,,,,,,,,
sz002075,2023,4,0.029974,0.059319,0.017663,-0.661677,0.761867,6.851462,,,,,,,,,
sz002075,2024,1,0.006513,0.046832,0.012557,-0.435393,0.164045,1.671659,,,,,,,,,
sz002075,2024,2,0.016131,0.058836,0.017157,-0.293442,0.340067,3.375867,,,,,,,,,
sz002075,2024,3,0.016337,0.046551,0.009971,-0.628311,0.427203,4.821278,,,,,,,,,
sz002075,2024,4,0.025203,0.047537,0.012609,-0.429238,0.60297,6.783026,,,,,,,,,
sz002075,2025,1,0.010664,0.065228,0.037208,1.255707,0.134971,1.677552,,,,,,,,,
sz002075,2025,2,0.024102,0.088424,0.042694,1.218171,0.265157,3.468825,,,,,,,,,
sz002075,2025,3,0.035599,0.096922,0.04163,2.971124,0.422717,4.895332,,,,,,,,,
sz002075,2025,4,0.041233,0.091024,0.037488,1.705931,0.563481,7.011415,,,,,,,,,
sz002110,2019,1,0.051124,0.201293,0.115506,-0.329446,0.295999,2.575555,,,,,,,,,
sz002110,2019,2,0.122199,0.19243,0.115089,-0.327587,0.68961,5.411212,,,,,,,,,
sz002110,2019,3,0.156063,0.153878,0.089007,-0.453854,1.137149,9.424744,,,,,,,,,
sz002110,2019,4,0.198242,0.145252,0.080978,-0.434512,1.569711,12.963353,,,,,,,,,
sz002110,2020,1,0.026539,0.106752,0.047386,-0.476411,0.350812,2.830489,,,,,,,,,
sz002110,2020,2,0.062122,0.110119,0.051431,-0.540691,0.655054,5.960256,,,,,,,,,
sz002110,2020,3,0.10241,0.11907,0.056199,-0.408683,1.00029,8.09545,,,,,,,,,
sz002110,2020,4,0.130766,0.11693,0.052736,-0.408566,1.331253,11.786064,,,,,,,,,
sz002110,2021,1,0.044389,0.119422,0.063835,0.621102,0.331815,3.187025,,,,,,,,,
sz002110,2021,2,0.128913,0.152145,0.088117,1.325259,0.679702,5.76703,,,,,,,,,
sz002110,2021,3,0.156335,0.127281,0.069307,0.704944,1.049065,9.698032,,,,,,,,,
sz002110,2021,4,0.182795,0.122986,0.063706,0.558651,1.405834,15.815824,,,,,,,,,
sz002110,2022,1,0.022705,0.100128,0.041682,-0.422635,0.279909,3.373255,,,,,,,,,
sz002110,2022,2,0.020386,0.074257,0.017394,-0.830801,0.558561,6.302459,,,,,,,,,
sz002110,2022,3,0.003368,0.047242,0.002105,-0.97507,0.825401,11.471007,,,,,,,,,
sz002110,2022,4,0.00624,0.055345,0.002904,-0.962472,1.119346,15.959205,,,,,,,,,
sz002110,2023,1,-0.003125,0.053261,-0.005434,-1.121525,0.251214,3.611342,,,,,,,,,
sz002110,2023,2,-0.00819,0.051033,-0.007258,-1.364443,0.479328,7.590091,,,,,,,,,
sz002110,2023,3,-0.028274,0.063001,-0.017034,-7.963522,0.713556,11.219567,,,,,,,,,
sz002110,2023,4,-0.032023,0.053106,-0.013747,-5.380034,1.014408,14.733444,,,,,,,,,
sz002110,2024,1,-0.005176,0.039475,-0.009259,-0.594484,0.22169,3.247806,,,,,,,,,
sz002110,2024,2,-0.011559,0.043024,-0.009982,-0.362791,0.457429,6.803172,,,,,,,,,
sz002110,2024,3,-0.067352,0.03129,-0.039884,-1.260307,0.657312,11.096536,,,,,,,,,
sz002110,2024,4,-0.064517,0.04254,-0.027548,-0.925267,0.922638,13.726095,,,,,,,,,
sz002110,2025,1,0.00393,0.058214,0.007149,1.747268,0.207758,3.129323,,,,,,,,,
sz002110,2025,2,0.007152,0.069576,0.006454,1.618618,0.421923,6.957462,,,,,,,,,
sz002110,2025,3,0.009472,0.073201,0.005716,1.143707,0.644056,10.420192,,,,,,,,,
sz002110,2025,4,0.001402,0.0667,0.00077,1.026107,0.845502,12.981578,,,,,,,,,
sz002318,2019,1,0.022374,0.231682,0.069762,0.428662,0.195925,0.714907,,,,,,,,,
sz002318,2019,2,0.066938,0.263117,0.102141,0.597349,0.396354,1.355152,,,,,,,,,
sz002318,2019,3,0.119728,0.280676,0.119692,0.837058,0.609244,2.080092,,,,,,,,,
sz002318,2019,4,0.151707,0.274434,0.11436,0.646529,0.795092,2.899454,,,,,,,,,
sz002318,2020,1,0.02299,0.257175,0.09756,0.11912,0.134466,0.504684,,,,,,,,,
sz002318,2020,2,0.074125,0.271838,0.117793,0.190419,0.351311,1.289991,,,,,,,,,
sz002318,2020,3,0.153889,0.290836,0.153937,0.404385,0.568227,2.043409,,,,,,,,,
sz002318,2020,4,0.187602,0.292143,0.156525,0.528623,0.77437,2.779824,,,,,,,,,
sz002318,2021,1,0.029531,0.246249,0.111096,0.814192,0.191251,0.691028,,,,,,,,,
sz002318,2021,2,0.079328,0.252498,0.128047,0.485391,0.436412,1.611165,,,,,,,,,
sz002318,2021,3,0.126046,0.257855,0.137634,0.121385,0.639402,2.355267,,,,,,,,,
sz002318,2021,4,0.160395,0.249268,0.134258,0.034059,0.815626,3.119069,,,,,,,,,
sz002318,2022,1,0.037355,0.236422,0.147166,0.355384,0.165611,0.640601,,,,,,,,,
sz002318,2022,2,0.09812,0.244271,0.169769,0.336968,0.370125,1.432541,,,,,,,,,
sz002318,2022,3,0.161032,0.246794,0.185076,0.424181,0.561237,2.155819,,,,,,,,,
sz002318,2022,4,0.227642,0.252825,0.198506,0.618004,0.738704,2.799641,,,,,,,,,
sz002318,2023,1,0.036707,0.236762,0.13964,0.207557,0.167955,0.615253,,,,,,,,,
sz002318,2023,2,0.111837,0.229209,0.189501,0.407505,0.36758,1.323634,,,,,,,,,
sz002318,2023,3,0.168602,0.247746,0.180025,0.25796,0.577066,2.074226,,,,,,,,,
sz002318,2023,4,0.221138,0.261805,0.174101,0.149548,0.748771,2.848422,,,,,,,,,
sz002318,2024,1,0.044966,0.270019,0.144742,0.475035,0.183973,0.722718,,,,,,,,,
sz002318,2024,2,0.089227,0.249055,0.137672,-0.067712,0.373105,1.351289,,,,,,,,,
sz002318,2024,3,0.140955,0.269274,0.150283,-0.031031,0.52976,1.667634,,,,,,,,,
sz002318,2024,4,0.197089,0.276304,0.139237,0.019077,0.803344,2.699004,,,,,,,,,
sz002318,2025,1,0.048586,0.280825,0.138175,0.151987,0.199236,0.575502,,,,,,,,,
sz002318,2025,2,0.105908,0.27196,0.137193,0.25946,0.420711,1.200104,,,,,,,,,
sz002318,2025,3,0.157361,0.252811,0.131101,0.190315,0.706335,2.238825,,,,,,,,,
sz002318,2025,4,0.183058,0.246579,0.126756,0.005433,0.858771,2.893103,,,,,,,,,
sz002443,2019,1,0.018607,0.129762,0.045404,3.205873,0.285941,1.022294,,,,,,,,,
sz002443,2019,2,0.041185,0.144803,0.044265,0.503053,0.64943,2.299773,,,,,,,,,
sz002443,2019,3,0.070091,0.14614,0.048702,0.459807,1.002882,3.498035,,,,,,,,,
sz002443,2019,4,0.117074,0.150762,0.058068,0.429391,1.35234,4.826582,,,,,,,,,
sz002443,2020,1,0.017494,0.141094,0.066715,0.007862,0.194652,0.65242,,,,,,,,,
sz002443,2020,2,0.140732,0.168204,0.174314,2.426341,0.554384,1.919796,,,,,,,,,
sz002443,2020,3,0.180994,0.175734,0.140196,1.743533,0.918438,2.967676,,,,,,,,,
sz002443,2020,4,0.220174,0.145947,0.119143,1.076466,1.31833,5.047123,,,,,,,,,
sz002443,2021,1,0.026875,0.121123,0.068095,0.730326,0.300086,1.094782,,,,,,,,,
sz002443,2021,2,0.067876,0.131015,0.065555,-0.435317,0.735393,2.597082,,,,,,,,,
sz002443,2021,3,0.098386,0.125025,0.060492,-0.370477,1.154036,3.913258,,,,,,,,,
sz002443,2021,4,0.129882,0.121487,0.058616,-0.321847,1.661203,6.244698,,,,,,,,,
sz002443,2022,1,0.015591,0.108509,0.039562,-0.350942,0.305541,1.015623,,,,,,,,,
sz002443,2022,2,0.04178,0.115652,0.045794,-0.32639,0.656712,2.151727,,,,,,,,,
sz002443,2022,3,0.051309,0.106264,0.038627,-0.427143,1.008053,3.266188,,,,,,,,,
sz002443,2022,4,0.076336,0.10859,0.043355,-0.360579,1.327565,4.495511,,,,,,,,,
sz002443,2023,1,0.0201,0.122421,0.057407,0.324211,0.263234,0.849205,,,,,,,,,
sz002443,2023,2,0.043357,0.122409,0.053958,0.115688,0.623883,2.004946,,,,,,,,,
sz002443,2023,3,0.071228,0.128753,0.059168,0.468564,0.932428,3.080784,,,,,,,,,
sz002443,2023,4,0.087945,0.122977,0.055449,0.206121,1.225625,4.350171,,,,,,,,,
sz002443,2024,1,0.014535,0.128441,0.054645,-0.206138,0.224266,0.815581,,,,,,,,,
sz002443,2024,2,0.029586,0.117911,0.048427,-0.269389,0.517442,1.927085,,,,,,,,,
sz002443,2024,3,0.036138,0.10957,0.042095,-0.442451,0.74629,2.918198,,,,,,,,,
sz002443,2024,4,0.058857,0.108547,0.050209,-0.27207,1.009744,4.110793,,,,,,,,,
sz002443,2025,1,0.007506,0.111048,0.036456,-0.435226,0.193879,0.837885,,,,,,,,,
sz002443,2025,2,0.016712,0.106253,0.033841,-0.397885,0.44861,1.861962,,,,,,,,,
sz002443,2025,3,0.027146,0.107168,0.034274,-0.240614,0.693572,3.016771,,,,,,,,,
sz002443,2025,4,0.03964,0.104808,0.037124,-0.318183,0.912759,4.253952,,,,,,,,,
sz300881,2019,1,,,,,,,,,,,,,,,
sz300881,2019,2,0.091418,0.178937,0.069554,,0.530931,2.004588,,,,,,,,,
sz300881,2019,3,,0.177457,0.069901,,,,,,,,,,,,
sz300881,2019,4,0.206978,0.174749,0.077254,0.141709,1.044994,4.519856,,,,,,,,,
sz300881,2020,1,0.029821,0.163927,0.065397,,0.193639,,,,,,,,,,
sz300881,2020,2,0.058467,0.152663,0.054982,-0.229771,0.444959,2.217527,,,,,,,,,
sz300881,2020,3,0.067812,0.157993,0.058484,-0.193738,0.586965,3.345975,,,,,,,,,
sz300881,2020,4,0.093946,0.129047,0.059133,-0.254362,0.843627,4.83632,,,,,,,,,
sz300881,2021,1,0.01576,0.121999,0.056703,0.038092,0.172275,0.927379,,,,,,,,,
sz300881,2021,2,0.028534,0.11579,0.042539,-0.057529,0.406054,2.077282,,,,,,,,,
